央视频道,#genre#
湖南卫视,http://36.44.157.236:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://123.129.70.178:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://117.27.190.42:9998/tsfile/live/23276_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://123.154.154.150:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://221.2.148.205:8154/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://123.154.154.150:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://221.2.148.205:8154/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://123.154.154.150:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://101.66.199.213:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://221.2.148.205:8154/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://61.136.67.238:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://123.129.70.178:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://117.27.190.42:9998/tsfile/live/23252_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.220.219.14:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://123.154.154.150:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://101.66.199.213:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://221.2.148.205:8154/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://117.27.190.42:9998/tsfile/live/23253_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://123.154.154.150:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://113.195.45.93:9901/tsfile/live/0142_2.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://101.66.199.213:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://221.2.148.205:8154/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://117.27.190.42:9998/tsfile/live/23254_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://58.220.219.14:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://123.154.154.150:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://101.66.199.213:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://221.2.148.205:8154/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://61.136.67.238:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://123.154.154.150:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://221.2.148.205:8154/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://117.27.190.42:9998/tsfile/live/23255_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://123.154.154.150:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://113.195.45.93:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://101.66.199.213:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://221.2.148.205:8154/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://117.27.190.42:9998/tsfile/live/23256_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://58.220.219.14:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://123.154.154.150:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
香港卫视,https://stream1.freetv.fun/79e4d77e2f29a2ca7f7cabbbe2ee02d32a4f2f7fb91ae94d0fb9573c9f94b4ab.ctv
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
香港卫视,https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv
其他频道,#genre#
三明综合,http://117.27.190.42:9998/tsfile/live/23298_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv&playlive=1&authid=0
南平综合,http://117.27.190.42:9998/tsfile/live/23295_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://123.154.154.150:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
宁德综合,http://117.27.190.42:9998/tsfile/live/23296_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://221.2.148.205:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://221.2.148.205:8154/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://123.129.70.178:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东文旅,http://221.2.148.205:8154/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东新闻,http://221.2.148.205:8154/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东新闻,http://123.129.70.178:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
山东生活,http://221.2.148.205:8154/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山东生活,http://123.129.70.178:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://221.2.148.205:8154/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东齐鲁,http://221.2.148.205:8154/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
江苏城市,http://58.220.219.14:9901/tsfile/live/0120_3.m3u8?key=txiptv&playlive=1&authid=0
江苏综艺,http://58.220.219.14:9901/tsfile/live/0120_4.m3u8?key=txiptv&playlive=1&authid=0
泉州综合,http://117.27.190.42:9998/tsfile/live/23300_1.m3u8?key=txiptv&playlive=1&authid=0
漳州综合,http://117.27.190.42:9998/tsfile/live/23303_1.m3u8?key=txiptv&playlive=1&authid=0
福州综合,http://117.27.190.42:9998/tsfile/live/23301_1.m3u8?key=txiptv&playlive=1&authid=0
福建公共,http://117.27.190.42:9998/tsfile/live/23285_1.m3u8?key=txiptv&playlive=1&authid=0
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv&playlive=1&authid=0
福建教育,http://117.27.190.42:9998/tsfile/live/23292_1.m3u8?key=txiptv&playlive=1&authid=0
福建文体,http://117.27.190.42:9998/tsfile/live/23291_1.m3u8?key=txiptv&playlive=1&authid=0
福建电视剧,http://117.27.190.42:9998/tsfile/live/23287_1.m3u8?key=txiptv&playlive=1&authid=0
科教影视,http://123.154.154.150:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
经济生活,http://123.154.154.150:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://123.154.154.150:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
钱江,http://123.154.154.150:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0

🇨🇳系列电影,#genre#
CHC动作电影,https://stream.freetv.fun/2f2e29b8759a2458730dc1f3686024472691952a50e787fe075944d0cb17f36e.ctv
CHC动作电影,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226974/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBow_B3ta32lPIHmLzLPzVQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CHC动作电影,http://148.135.93.213:81/live.php?id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1
CHC动作电影,http://148.135.93.213:81/live.php?id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1#http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0#https://pi.0472.org/chc/dz.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-2.m3u8
CHC动作电影,http://59.173.243.210:9901/tsfile/live/1012_1.m3u8
林正英电影,http://223.85.105.11/test-txdwk.flv.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.m3u8
林正英经典玄幻电影,http://fy27.zbds.top:55455/yy/1462895099
彭禺厶鬼怪奇幻系列电影,http://fy27.zbds.top:55455/yy/1355249116
周星驰电影,http://223.85.105.11/test-txdwk.flv.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.m3u8
周星驰搞笑电影,http://fy27.zbds.top:55455/yy/38670875
电影_周星星,https://live.metshop.top/huya/11336587
刘德华电影_经典系列,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8
周润发电影,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.m3u8
末日系列,http://liushizupu.site:35455/yy/1354889019
末日系列,http://fy27.zbds.top:55455/yy/1354889019
漫威电影,http://zzy789.xyz/douyu1.php?id=6140589
漫威电影神奇女侠,http://fy27.zbds.top:55455/yy/1354933556
X战警系列电影,http://liushizupu.site:35455/yy/1382736893
九叔说电影v,http://fy27.zbds.top:55455/douyu/9348282
wow惊悚电影 喋血双雄大追捕,http://182.40.120.230/test-txdwk.flv.huya.com/src/1099531840863-1099531840863-86814547616202752-2199063805182-10057-A-0-1.m3u8
1930年代经典电影,http://fy27.zbds.top:55455/yy/1356363815
阿苏电影,http://fy27.zbds.top:55455/douyu/9037784
不挤电影院也能笑着过春节！,http://182.40.120.229/test-txdwk.flv.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.m3u8
超级电影,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226994/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EOKgJ-MarN4M0aStGnXjR0A%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
超级英雄电影·永远的神！,http://182.40.120.195/test-txdwk.flv.huya.com/src/1423787845-1423787845-6115122230717317120-2847699146-10057-A-0-1.m3u8
超级英雄系列电影,http://fy27.zbds.top:55455/yy/1382736863
超级英雄系列电影,http://liushizupu.site:35455/yy/1382736863
丛林敢死队国内电影,http://fy27.zbds.top:55455/yy/1354936214
独立鱼电影,http://fy27.zbds.top:55455/douyu/2413555
东倾电影,http://fy27.zbds.top:55455/douyu/8344251
狄仁杰系列电影，悬疑烧脑的探案故事,http://182.40.120.180/test-txdwk.flv.huya.com/src/1239543153965-1239543153965-11135015032016863232-2479086431386-10057-A-0-1.m3u8
东森电影,https://iptv.vip-tptv.xyz/tv.php?id=4
迪士尼! 超经典动画电影,http://182.40.120.195/test-txdwk.flv.huya.com/src/1239543153988-1239543153988-11135015130801111040-2479086431432-10057-A-0-1.m3u8
动作电影,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.m3u8
国产大片电影,http://fy27.zbds.top:55455/yy/1354926655
国产动作电影,http://fy27.zbds.top:55455/yy/1382736858
功夫电影,http://1.94.31.214:35455/huya/11352941
国内奇幻电影大片,http://fy27.zbds.top:55455/yy/1382735627
港片鬼片老电影,http://fy27.zbds.top:55455/yy/1355269576
敢死队精彩动作电影,http://fy27.zbds.top:55455/yy/1382735573
怪味爆米花电影,http://fy27.zbds.top:55455/douyu/9422144
黄渤电影,http://1.94.31.214:35455/huya/11352876
火龙果说电影,http://fy27.zbds.top:55455/douyu/9559158
绝版电影港片女鬼,http://fy27.zbds.top:55455/yy/1461579859
绝版电影港片女鬼,http://fy27.zbds.top:55455/yy/1455988450
精彩动作电影,http://fy27.zbds.top:55455/yy/1382736823
精彩动作电影享不停,http://fy27.zbds.top:55455/yy/1382736809
经典港片犯罪电影寒战,http://fy27.zbds.top:55455/yy/1382735559
经典之作·金庸群侠篇电影,http://182.40.120.191/test-txdwk.flv.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.m3u8
鸡哥聊电影,http://fy27.zbds.top:55455/douyu/5067952
惊悚电影,http://www.52sw.top:678/play/douyu.php?id=96577
惊悚电影,https://www.goodiptv.club/douyu/96577
惊悚电影,https://live.metshop.top/douyu/96577
恐怖电影,http://fy27.zbds.top:55455/yy/24066336
科幻电影,http://fy27.zbds.top:55455/yy/1355065896
科幻史诗巨作！,http://182.40.120.183/test-txdwk.flv.huya.com/src/1239543153989-1239543153989-11135015135096078336-2479086431434-10057-A-0-1.m3u8
美亚电影,http://ku9.fr.to/smt.php?id=meiyamovie_twn
牛叔说电影,http://fy27.zbds.top:55455/douyu/2758565
泡芙陪你看电影,http://fy27.zbds.top:55455/yy/24407222
鹏友说电影,http://fy27.zbds.top:55455/douyu/9445244
热血抗日电影,http://fy27.zbds.top:55455/yy/1382749907
说电影,http://fy27.zbds.top:55455/douyu/9643264
孙红雷·硬汉电影,http://182.40.120.229/test-txdwk.flv.huya.com/src/43460312-43460312-186660618713956352-2847687638-10057-A-0-1.m3u8
沈腾电影,http://1.94.31.214:35455/huya/11601968
谁语说电影,http://fy27.zbds.top:55455/douyu/8705754
特辑电影,http://www.52sw.top:678/play/douyu.php?id=3637778
特辑电影,https://live.metshop.top/douyu/3637778
特辑电影,https://www.goodiptv.club/douyu/3637778
特辑电影院,http://fy27.zbds.top:55455/douyu/3637778
太空生命高分科幻电影开播,http://fy27.zbds.top:55455/yy/1382851586
唐司令说电影,http://fy27.zbds.top:55455/douyu/8774345
特种兵归来-国产电影,http://liushizupu.site:35455/yy/1382735581
王晶电影,http://1.94.31.214:35455/huya/11602058
享看电影,http://fy27.zbds.top:55455/douyu/8974130
夏洛特烦恼国内电影喜剧,http://fy27.zbds.top:55455/yy/1354936201
小浅说电影,http://fy27.zbds.top:55455/douyu/9665834
喜人电影,http://fy27.zbds.top:55455/douyu/10348735
宇哥讲电影,http://fy27.zbds.top:55455/douyu/2104744
岳云鹏宋小宝,http://fy27.zbds.top:55455/yy/1354926612
岳云鹏宋小宝,http://liushizupu.site:35455/yy/1354926612

🇨🇳专题电影,#genre#
电影,http://fy27.zbds.top:55455/yy/37454459
电影,http://fy27.zbds.top:55455/yy/1351496216
电影_笔记,http://fy27.zbds.top:55455/douyu/9636034
电影_变形金刚,https://live.metshop.top/huya/21059596
电影_盗墓,http://rihou.cc:555/huyad.php?id=21059552
电影_谍战,http://rihou.cc:555/huyad.php?id=21059585
电影_动作电影,https://live.metshop.top/huya/11602077
电影_国产悬疑,https://live.metshop.top/huya/11342395
电影_高分动作,https://live.metshop.top/huya/11352884
电影_功夫片,https://live.metshop.top/huya/11352941
电影_怪兽,http://rihou.cc:555/huyad.php?id=21059577
电影_怪兽系列,https://live.metshop.top/huya/21059554
电影_搞笑恐怖,https://live.metshop.top/huya/11601960
电影_搞笑喜剧,https://live.metshop.top/huya/11342423
电影_古装片,https://live.metshop.top/huya/11336590
电影_黑帮片,https://live.metshop.top/huya/11336719
电影_贺岁,https://live.metshop.top/huya/11601971
电影_贺岁,http://rihou.cc:555/huyad.php?id=11601971
电影_欢笑影院,https://live.metshop.top/huya/11352894
电影_黑匣子,http://fy27.zbds.top:55455/douyu/8706652
电影_经典港片,https://live.metshop.top/huya/11352965
电影_警匪,https://live.metshop.top/huya/11352886
电影_刘油果,http://fy27.zbds.top:55455/douyu/3985805
电影_冷知识,http://fy27.zbds.top:55455/douyu/9660835
电影_迷小雅,http://fy27.zbds.top:55455/douyu/9639225
电影_女神系列,https://live.metshop.top/huya/11336571
电影_强森,http://rihou.cc:555/huyad.php?id=21059581
电影_热血,https://live.metshop.top/huya/11352934
电影_推荐,https://live.metshop.top/huya/11602041
电影_小班长,http://fy27.zbds.top:55455/douyu/549693
电影_小鬼头,https://live.metshop.top/huya/11352963
电影_玄幻,http://rihou.cc:555/huyad.php?id=11342414
电影_喜剧,https://live.metshop.top/huya/11352877
电影_喜剧专场,https://live.metshop.top/huya/11602044
电影_喜乐影院,http://rihou.cc:555/huyad.php?id=21059580
电影_嫣然影厅,https://live.metshop.top/huya/11601977
电影_宇宙,https://live.metshop.top/huya/11342428
电影_灾难片,https://live.metshop.top/huya/11602075
电影_战争片,http://rihou.cc:555/huyad.php?id=21059574
电影_蜘蛛侠,https://live.metshop.top/huya/21059599
﻿电影_八点档,https://live.metshop.top/huya/880261

🇨🇳斗鱼电视剧,#genre#
斗鱼电视剧HD1,https://www.goodiptv.club/douyu/2838296
斗鱼电视剧HD1,http://www.52sw.top:678/play/douyu.php?id=2838296
斗鱼电视剧HD1,https://live.metshop.top/douyu/2838296
斗鱼电视剧HD6,http://www.52sw.top:678/play/douyu.php?id=431460
斗鱼电视剧HD11,http://www.52sw.top:678/play/douyu.php?id=9650860
斗鱼电视剧1,https://live.metshop.top/douyu/299854
斗鱼电视剧1,https://www.goodiptv.club/douyu/299854
斗鱼电视剧1,http://www.52sw.top:678/play/douyu.php?id=299854
斗鱼电视剧3,http://www.52sw.top:678/play/douyu.php?id=276200
斗鱼电视剧3,https://www.goodiptv.club/douyu/276200
斗鱼电视剧4,https://live.metshop.top/douyu/4290711
斗鱼电视剧4,https://www.goodiptv.club/douyu/4290711
斗鱼电视剧8,https://www.goodiptv.club/douyu/5261342
斗鱼电视剧8,https://live.metshop.top/douyu/5261342
斗鱼电视剧9,https://www.goodiptv.club/douyu/5522351
斗鱼电视剧9,http://www.52sw.top:678/play/douyu.php?id=5522351
斗鱼电视剧9,https://live.metshop.top/douyu/5522351
斗鱼电视剧13,https://www.goodiptv.club/douyu/3439096
斗鱼电视剧13,https://live.metshop.top/douyu/3439096
斗鱼电视剧13,http://www.52sw.top:678/play/douyu.php?id=3439096
斗鱼电视剧14,https://live.metshop.top/douyu/4549169
斗鱼电视剧14,https://www.goodiptv.club/douyu/4549169
斗鱼电视剧14,http://www.52sw.top:678/play/douyu.php?id=4549169
斗鱼电视剧15,http://www.52sw.top:678/play/douyu.php?id=7254536
斗鱼电视剧19,https://live.metshop.top/douyu/7459925
斗鱼电视剧19,http://www.52sw.top:678/play/douyu.php?id=7459925
斗鱼电视剧19,https://www.goodiptv.club/douyu/7459925
斗鱼电视剧22,http://www.52sw.top:678/play/douyu.php?id=10297898
斗鱼电视剧22,https://live.metshop.top/douyu/10297898
斗鱼电视剧22,https://www.goodiptv.club/douyu/10297898
斗鱼电视剧25,https://live.metshop.top/douyu/7623292
斗鱼电视剧25,https://www.goodiptv.club/douyu/7623292
斗鱼电视剧26,http://www.52sw.top:678/play/douyu.php?id=7356023
斗鱼电视剧26,https://www.goodiptv.club/douyu/7356023
斗鱼电视剧26,https://live.metshop.top/douyu/7356023
